glutamate_concentration,competition_strength,communication_strength,biofilm_1_initial_phase,biofilm_3_initial_phase,mean_output_phase1,mean_output_phase2,mean_output_phase3,phase_dif_1_2,phase_dif_2_3,phase_dif_1_3
0.7222222222222222,25.75,1.2,0,0,3.041801165787777,3.849674747663175,3.7206400922579013,2.4904003091538898,2.4387822764573066,2.5517625282777807
0.7222222222222222,25.75,1.2,0,3.141592653589793,3.8058856838496027,2.345060881105023,2.8125303073892587,2.433663226022847,2.492291058408552,2.659687357157717
0.7222222222222222,25.75,1.2,3.141592653589793,0,2.8122562673056657,2.345080177609718,3.8056523013458574,2.49221648424437,2.4336582729923264,2.659692221261006
0.7222222222222222,25.75,1.2,3.141592653589793,3.141592653589793,2.9983666468942145,3.1627387989784514,2.9983666468942145,1.1985064565846493,1.1985064565846493,0.0
0.7222222222222222,50.5,1.2,0,0,2.9398756143068603,2.9398756143068603,2.9398756143068603,0.0,0.0,0.0
0.7222222222222222,50.5,1.2,0,3.141592653589793,3.3717623752575987,3.191433426398364,2.8264607687154153,0.9423209031264399,2.769651614048063,2.681922609240145
0.7222222222222222,50.5,1.2,3.141592653589793,0,2.82651344549827,3.1913156632344135,3.371736901270644,2.769628161221873,0.9422546648223509,2.68189484803021
0.7222222222222222,50.5,1.2,3.141592653589793,3.141592653589793,2.771927238494109,3.874521421420833,2.771927238494109,1.1025941829267238,1.1025941829267238,0.0
0.7222222222222222,75.25,1.2,0,0,2.82651344549827,3.1913156632344135,3.371736901270644,2.769628161221873,0.9422546648223509,2.68189484803021
0.7222222222222222,75.25,1.2,0,3.141592653589793,2.501390625661677,2.8017779397541043,3.7272767143254812,0.300387314092427,2.608241476471296,2.759277967412488
0.7222222222222222,75.25,1.2,3.141592653589793,0,3.727368314207868,2.801796175783418,2.5013779958871147,2.608281061299335,0.30041817989630315,2.7593351919420974
0.7222222222222222,75.25,1.2,3.141592653589793,3.141592653589793,3.8587407653122936,2.8960407943447692,3.8587407653122936,2.4277691742347214,2.4277691742347214,0.0
0.7222222222222222,100.0,1.2,0,0,3.727368314207868,2.801796175783418,2.5013779958871147,2.608281061299335,0.30041817989630315,2.7593351919420974
0.7222222222222222,100.0,1.2,0,3.141592653589793,3.0969463178994125,3.322230519826449,3.112293188616614,0.22528420192703608,2.77111374459273,2.766912474861589
0.7222222222222222,100.0,1.2,3.141592653589793,0,3.112263830009225,3.3223606855343837,3.096902599417863,2.771119511735366,0.2254580861165209,2.7669196967739476
0.7222222222222222,100.0,1.2,3.141592653589793,3.141592653589793,2.7184875712613086,3.1567767988488775,2.7184875712613086,2.149224732030137,2.149224732030137,0.0
0.9444444444444444,1.0,0.2,0,0,3.055276607372489,3.220453124434266,3.3012333333969783,0.9722375006729997,1.0832197537285104,1.8501209256270088
0.9444444444444444,1.0,0.2,0,3.141592653589793,3.1395828585876124,3.3242916540434164,3.4663753394204866,2.4596740215708857,2.434342430613055,2.673955892793164
0.9444444444444444,1.0,0.2,3.141592653589793,0,3.4667458023970914,3.3247685496008885,3.1399946238482634,2.4343619309210744,2.459735462435396,2.6739827235580846
0.9444444444444444,1.0,0.2,3.141592653589793,3.141592653589793,3.479592367122033,2.790042667301555,3.479592367122033,2.8749148183083975,2.8749148183083975,0.0
0.9444444444444444,25.75,0.2,0,0,2.5454752880795013,2.5454780406268127,2.545480440440349,2.752547311501985e-06,2.3998135361580354e-06,5.15236084766002e-06
0.9444444444444444,25.75,0.2,0,3.141592653589793,3.7421266185341127,3.5921065737586977,3.8837880894529704,2.3160266073120916,2.4513856212413607,2.681169410490715
0.9444444444444444,25.75,0.2,3.141592653589793,0,3.8839186985265215,3.5923150603429312,3.7421401931819362,2.451421865059735,2.3161355501848626,2.6811816063207985
0.9444444444444444,25.75,0.2,3.141592653589793,3.141592653589793,3.833396675695691,2.653823106687215,3.833396675695691,2.7665309246540977,2.7665309246540977,0.0
0.9444444444444444,50.5,0.2,0,0,3.8839186985265215,3.5923150603429312,3.7421401931819362,2.451421865059735,2.3161355501848626,2.6811816063207985
0.9444444444444444,50.5,0.2,0,3.141592653589793,3.4482270233902925,3.4458379885809785,2.5712232055436948,1.0788716269209566,2.8653181990964427,2.609904338815003
0.9444444444444444,50.5,0.2,3.141592653589793,0,2.5711495458903393,3.4448387526560387,3.4488696460235717,2.8650898928890243,1.0776834775208748,2.61021950840698
0.9444444444444444,50.5,0.2,3.141592653589793,3.141592653589793,2.580709680734524,3.7959022039726404,2.5807096807488485,2.765091270074587,2.7650912700672885,1.432454155292362e-11
0.9444444444444444,75.25,0.2,0,0,2.5711495458903393,3.4448387526560387,3.4488696460235717,2.8650898928890243,1.0776834775208748,2.61021950840698
0.9444444444444444,75.25,0.2,0,3.141592653589793,2.6403186931542377,2.879204667676281,3.3587419391530444,0.23888597452204294,2.7246244389845486,2.794572413525097
0.9444444444444444,75.25,0.2,3.141592653589793,0,3.3587099939061162,2.87952916284559,2.6399914262885362,2.724540594928848,0.2395377365570539,2.7946796943965495
0.9444444444444444,75.25,0.2,3.141592653589793,3.141592653589793,3.359560661570056,2.8090219672230132,3.359560661570795,2.7454100085284012,2.745410008528526,7.389644451905042e-13
0.9444444444444444,100.0,0.2,0,0,3.665961359510392,3.6659613595104035,3.6659613595104035,1.1368683772161604e-14,0.0,1.1368683772161604e-14
0.9444444444444444,100.0,0.2,0,3.141592653589793,3.5346888161425722,3.6792060054203075,3.002868484151864,0.14451718927773527,2.7298371127963508,2.6810139633333407
0.9444444444444444,100.0,0.2,3.141592653589793,0,3.0027252453626176,3.678804210611047,3.534863437478252,2.7297396474892723,0.14394077313279469,2.6811142016547036
0.9444444444444444,100.0,0.2,3.141592653589793,3.141592653589793,2.9980698295977533,3.6502800053705684,2.9980698295977533,2.7179946611400636,2.7179946611400636,0.0
0.9444444444444444,1.0,0.45,0,0,3.1905546048036397,3.19336829031912,3.196196350867376,0.002813685515479847,0.002828060548256417,0.005641746063736264
0.9444444444444444,1.0,0.45,0,3.141592653589793,3.2037000262831663,3.3492565008566983,3.4065261083795497,2.452620863873694,2.397343800272831,2.690407370733921
0.9444444444444444,1.0,0.45,3.141592653589793,0,3.4063806737661517,3.349174608242025,3.2035750909393124,2.39730705703226,2.4526339887817534,2.690402127129893
0.9444444444444444,1.0,0.45,3.141592653589793,3.141592653589793,3.1780814728689064,3.0686328337829885,3.1780814728689064,2.8496325253076513,2.8496325253076513,0.0
0.9444444444444444,25.75,0.45,0,0,2.5452785867556487,2.5452779355554753,2.54527728055258,6.512001732517092e-07,6.550028956553434e-07,1.3062030689070524e-06
0.9444444444444444,25.75,0.45,0,3.141592653589793,3.1931032211904613,3.6103453825335885,3.8081866346935627,2.062484710506321,2.4080063828667058,2.804655572014473
0.9444444444444444,25.75,0.45,3.141592653589793,0,3.8081478745021187,3.610279251129324,3.193125440472864,2.407999964027028,2.0624349250827705,2.8046558309326537
0.9444444444444444,25.75,0.45,3.141592653589793,3.141592653589793,3.857051609148074,2.61988799441801,3.857051609148074,2.79482596588012,2.79482596588012,0.0
0.9444444444444444,50.5,0.45,0,0,3.8081478745021187,3.610279251129324,3.193125440472864,2.407999964027028,2.0624349250827705,2.8046558309326537
0.9444444444444444,50.5,0.45,0,3.141592653589793,3.407511302746754,3.5587211813208106,2.5285215629820508,1.1880286577329593,2.9084051014144405,2.614209650957938
0.9444444444444444,50.5,0.45,3.141592653589793,0,2.528390538196161,3.5587300109472944,3.407277874877606,2.9084455340408923,1.1882066396674098,2.6141753534903307
0.9444444444444444,50.5,0.45,3.141592653589793,3.141592653589793,2.5951612869739824,3.746428572740366,2.595161286921596,2.73213222875568,2.732132228782624,5.238689482212067e-11
0.9444444444444444,75.25,0.45,0,0,2.528390538196161,3.5587300109472944,3.407277874877606,2.9084455340408923,1.1882066396674098,2.6141753534903307
0.9444444444444444,75.25,0.45,0,3.141592653589793,2.5954718159663956,2.9525299281903967,3.326104645763935,0.3570581122240014,2.7003618127159457,2.802203056120649
0.9444444444444444,75.25,0.45,3.141592653589793,0,3.32617904794118,2.952995230755691,2.5951687187592754,2.7002812358499995,0.3578265119964158,2.802330996310374
0.9444444444444444,75.25,0.45,3.141592653589793,3.141592653589793,3.3748139896335445,2.757857187412371,3.3748139896335445,2.762641210850231,2.762641210850231,0.0
0.9444444444444444,100.0,0.45,0,0,3.6660020628430074,3.6660020628430074,3.6660020628430074,0.0,0.0,0.0
0.9444444444444444,100.0,0.45,0,3.141592653589793,3.500815364515101,3.738870757604745,2.9779229876855453,0.238055393089644,2.7573848371595444,2.676730956852295
0.9444444444444444,100.0,0.45,3.141592653589793,0,2.977928008742597,3.7388107362064646,3.500836822073738,2.7573629453303865,0.23797391413272634,2.6767361531971927
0.9444444444444444,100.0,0.45,3.141592653589793,3.141592653589793,3.0130247119709255,3.593146839012222,3.0130247119709255,2.6937216247363738,2.6937216247363738,0.0
0.9444444444444444,1.0,0.7,0,0,3.1948533629866915,3.1935423247085284,3.192230199844687,0.0013110382781633234,0.0013121248638412908,0.002623163142004614
0.9444444444444444,1.0,0.7,0,3.141592653589793,3.1934107360958186,3.31582253030558,3.269293631082147,2.4471862342956863,2.3483561870396508,2.703050047600756
0.9444444444444444,1.0,0.7,3.141592653589793,0,3.268811284063512,3.31548645259313,3.193025867202362,2.348284894256012,2.4471776725519883,2.703051734179861
0.9444444444444444,1.0,0.7,3.141592653589793,3.141592653589793,2.9533003496199166,2.759735492757771,2.9533003496199166,2.8374970527452428,2.8374970527452428,0.0
0.9444444444444444,25.75,0.7,0,0,2.5453608973988024,2.5453608973988024,2.5453608973988024,0.0,0.0,0.0
0.9444444444444444,25.75,0.7,0,3.141592653589793,3.2458323917278,3.5860924444609816,3.6810414153201476,2.024784730930007,2.347462449378515,2.785164402201712
0.9444444444444444,25.75,0.7,3.141592653589793,0,3.6810037758472745,3.5858674901540857,3.2457845555160483,2.3474846563397884,2.024656554336063,2.7851551030115496
0.9444444444444444,25.75,0.7,3.141592653589793,3.141592653589793,3.8634476418272143,2.453764472517533,3.86344764240106,2.881027626383736,2.881027626674797,5.738456820836291e-10
0.9444444444444444,50.5,0.7,0,0,3.6810037758472745,3.5858674901540857,3.2457845555160483,2.3474846563397884,2.024656554336063,2.7851551030115496
0.9444444444444444,50.5,0.7,0,3.141592653589793,3.41271972462372,3.6170495472355233,2.455288238571766,1.2253809712413521,2.9489257913073414,2.653826886979099
0.9444444444444444,50.5,0.7,3.141592653589793,0,2.4553370152679213,3.6169498606435346,3.4128719840520274,2.9488780870758333,1.2251974965367047,2.653865372600129
0.9444444444444444,50.5,0.7,3.141592653589793,3.141592653589793,2.6123913667390846,3.5500178480676494,2.6123913667390846,2.626963232769757,2.626963232769757,0.0
0.9444444444444444,75.25,0.7,0,0,2.4553370152679213,3.6169498606435346,3.4128719840520274,2.9488780870758333,1.2251974965367047,2.653865372600129
0.9444444444444444,75.25,0.7,0,3.141592653589793,2.579063068603618,3.009425631101378,3.8987191171248448,0.4303625624977599,2.623461644550634,2.815420860137994
0.9444444444444444,75.25,0.7,3.141592653589793,0,3.8987803937782113,3.009410053492745,2.5791392516941682,2.623501523191846,0.43027080179857646,2.81541769009661
0.9444444444444444,75.25,0.7,3.141592653589793,3.141592653589793,3.407091772131055,2.5631326951250273,3.407091772131055,2.830895114624738,2.830895114624738,0.0
0.9444444444444444,100.0,0.7,0,0,3.6659762719683284,3.6659762719683515,3.6659762719683284,1.5916157281026243e-13,1.5916157281026243e-13,0.0
0.9444444444444444,100.0,0.7,0,3.141592653589793,3.484570711776682,3.793830004419765,2.935045809286797,0.3092592926430825,2.788963555197462,2.683686857311433
0.9444444444444444,100.0,0.7,3.141592653589793,0,2.9352215138459004,3.7938899560974546,3.484635136374975,2.7889331546179292,0.3092548197224801,2.683651909506831
0.9444444444444444,100.0,0.7,3.141592653589793,3.141592653589793,3.0483809314254615,3.406040782808104,3.048380931425041,2.622139433537883,2.6221394335379857,4.2064129956997933e-13
0.9444444444444444,1.0,0.95,0,0,3.193623421463087,3.193623421510779,3.193623421549842,4.7691628424217924e-11,3.906279744114727e-11,8.67544258653652e-11
0.9444444444444444,1.0,0.95,0,3.141592653589793,3.077167540879514,3.2042565492294086,3.018949027036016,2.4491169729652205,2.291057139738059,2.7209979387404375
0.9444444444444444,1.0,0.95,3.141592653589793,0,3.018896442782515,3.204188842087761,3.0770972798779033,2.291069861108787,2.449117344561336,2.7210163029674748
0.9444444444444444,1.0,0.95,3.141592653589793,3.141592653589793,2.7211185508337365,2.9690427299120854,2.7211185508337365,2.7320492765534157,2.7320492765534157,0.0
0.9444444444444444,25.75,0.95,0,0,2.5454126772555243,2.5454126772555243,2.5454126772555243,0.0,0.0,0.0
0.9444444444444444,25.75,0.95,0,3.141592653589793,3.2379716623063026,3.5723772956089954,3.4854152026697323,2.0204261778186194,2.258125226708382,2.759501246415561
0.9444444444444444,25.75,0.95,3.141592653589793,0,3.485477894395605,3.5725057022873066,3.2380641648165587,2.2581288255779617,2.020479050181693,2.759518791847801
0.9444444444444444,25.75,0.95,3.141592653589793,3.141592653589793,3.1395080663715036,3.3259492304726996,3.1395080663715036,1.191895891992825,1.191895891992825,0.0
0.9444444444444444,50.5,0.95,0,0,3.485477894395605,3.5725057022873066,3.2380641648165587,2.2581288255779617,2.020479050181693,2.759518791847801
0.9444444444444444,50.5,0.95,0,3.141592653589793,3.3979283777615605,3.079149042127014,2.9466926235543722,1.676526556429296,2.739440222215748,2.7278729004563287
0.9444444444444444,50.5,0.95,3.141592653589793,0,2.946831682549157,3.0795602320888262,3.3978326726205763,2.7393773366474847,1.6767427637274792,2.727818846281288
0.9444444444444444,50.5,0.95,3.141592653589793,3.141592653589793,3.021832370273535,3.629674357674079,3.021832370273535,1.5503269098495331,1.5503269098495331,0.0
0.9444444444444444,75.25,0.95,0,0,2.946831682549157,3.0795602320888262,3.3978326726205763,2.7393773366474847,1.6767427637274792,2.727818846281288
0.9444444444444444,75.25,0.95,0,3.141592653589793,2.5578511982294274,3.088119785505539,3.79673277090395,0.5302685872761117,2.5431490775727132,2.773468277834099
0.9444444444444444,75.25,0.95,3.141592653589793,0,3.796469314881083,3.088223386498514,2.5575538404859612,2.5429737921826083,0.5306695460125525,2.7734800217045352
0.9444444444444444,75.25,0.95,3.141592653589793,3.141592653589793,3.3805624566499732,3.7538570301995735,3.3805624566499732,2.0542895831019394,2.0542895831019394,0.0
0.9444444444444444,100.0,0.95,0,0,3.665900223871462,3.665900223731536,3.6659002235832316,1.39925759867765e-10,1.483044798078481e-10,2.8823023967561314e-10
0.9444444444444444,100.0,0.95,0,3.141592653589793,3.4678511291234075,3.242042224359081,2.8567013061444557,0.9099742772344733,2.768154165171733,2.7020645147304334
0.9444444444444444,100.0,0.95,3.141592653589793,0,2.856765619684077,3.241985452004567,3.4677719056613157,2.7681424132840897,0.9099830784269465,2.7020172266350313
0.9444444444444444,100.0,0.95,3.141592653589793,3.141592653589793,3.091913495711438,2.5423453122731003,3.091913495711438,2.482980845704141,2.482980845704141,0.0
0.9444444444444444,1.0,1.2,0,0,3.1936852469626955,3.193684366935463,3.193683486900329,8.800272325970582e-07,8.800351338322799e-07,1.760062366429338e-06
0.9444444444444444,1.0,1.2,0,3.141592653589793,3.427743163537373,2.9882832001819777,3.218655298155903,2.648668449088947,1.9546481845523132,2.7564590725895313
0.9444444444444444,1.0,1.2,3.141592653589793,0,3.2186432572114483,2.9882473904557045,3.4276157050122906,1.9546649822566722,2.6486656113607383,2.7564264794090505
0.9444444444444444,1.0,1.2,3.141592653589793,3.141592653589793,3.1250220014291528,3.1257381121785257,3.1250220014291528,0.0007161107493729446,0.0007161107493729446,0.0
0.9444444444444444,25.75,1.2,0,0,2.545305511204822,2.545305512910886,2.5453055146238626,1.7060642676369754e-09,1.7129764273704495e-09,3.419040695007425e-09
0.9444444444444444,25.75,1.2,0,3.141592653589793,3.120065446630907,3.549500219117052,3.170671554664888,2.0591174225446296,2.140732629715951,2.741901518894496
0.9444444444444444,25.75,1.2,3.141592653589793,0,3.170742923469642,3.5495731018345134,3.120127221319229,2.140742786982771,2.059141127109426,2.7419015419658073
0.9444444444444444,25.75,1.2,3.141592653589793,3.141592653589793,3.7649594386013256,3.1467799831355974,3.7649594386013256,0.6350702031627599,0.6350702031627599,0.0
0.9444444444444444,50.5,1.2,0,0,3.170742923469642,3.5495731018345134,3.120127221319229,2.140742786982771,2.059141127109426,2.7419015419658073
0.9444444444444444,50.5,1.2,0,3.141592653589793,3.3241855953612585,3.218261242464493,3.300869989171442,1.7777830826342935,2.4834960418639023,2.7486258368894134
0.9444444444444444,50.5,1.2,3.141592653589793,0,3.3011770327563363,3.218156008046273,3.3244054647160524,2.483650466973638,1.777618481004724,2.748651439681486
0.9444444444444444,50.5,1.2,3.141592653589793,3.141592653589793,3.475246688236409,3.5145553029295487,3.475246688236409,0.03930861469313953,0.03930861469313953,0.0
0.9444444444444444,75.25,1.2,0,0,3.3011770327563363,3.218156008046273,3.3244054647160524,2.483650466973638,1.777618481004724,2.748651439681486
0.9444444444444444,75.25,1.2,0,3.141592653589793,2.504713961248926,3.2163339032598786,3.5966462633999052,0.7116199420109524,2.4035399896626197,2.6996289300983625
0.9444444444444444,75.25,1.2,3.141592653589793,0,3.5967205356095726,3.216284012602448,2.504787449479936,2.403589433909037,0.7114965631225119,2.6996314680996027
0.9444444444444444,75.25,1.2,3.141592653589793,3.141592653589793,3.5506271092859585,3.653010086577452,3.55062710894882,0.10238297729149366,0.10238297762863198,3.3713831726345234e-10
0.9444444444444444,100.0,1.2,0,0,3.6660025241147323,3.666002524114698,3.6660025241147323,3.410605131648481e-14,3.410605131648481e-14,0.0
0.9444444444444444,100.0,1.2,0,3.141592653589793,3.43591295558853,3.3662080499401803,2.7016169861306962,1.0203028832557854,2.8019533206459974,2.742872047924415
0.9444444444444444,100.0,1.2,3.141592653589793,0,2.701795770862921,3.3657881339523916,3.436010300884463,2.8018879682126334,1.019932033089494,2.7428373506053747
0.9444444444444444,100.0,1.2,3.141592653589793,3.141592653589793,2.8867995188559377,3.088913347086533,2.8867995188559377,0.2021138282305955,0.2021138282305955,0.0
1.1666666666666665,1.0,0.2,0,0,2.928988302154476,2.928988302154476,2.928988302154476,0.0,0.0,0.0
1.1666666666666665,1.0,0.2,0,3.141592653589793,3.073079314588443,3.220092880808317,3.2982761956306077,2.5201268689814307,2.4876038487210232,2.761146107100514
1.1666666666666665,1.0,0.2,3.141592653589793,0,3.2980846770195784,3.219703360622611,3.07297215414971,2.4876735306733457,2.520035988843387,2.7611734980270866
1.1666666666666665,1.0,0.2,3.141592653589793,3.141592653589793,3.008854649977998,3.445272131010276,3.008854649966709,2.863315545844513,2.863315545847435,1.1289102985756471e-11
1.1666666666666665,25.75,0.2,0,0,3.2980846770195784,3.219703360622611,3.07297215414971,2.4876735306733457,2.520035988843387,2.7611734980270866
1.1666666666666665,25.75,0.2,0,3.141592653589793,2.7349640537643154,2.834231227844685,2.971790230545513,2.418876870158551,2.473416266999579,2.6594462593335164
1.1666666666666665,25.75,0.2,3.141592653589793,0,2.971631424971234,2.8341080352308885,2.7348557134666747,2.473422198260568,2.4189008101946063,2.6594714057405797
1.1666666666666665,25.75,0.2,3.141592653589793,3.141592653589793,3.054432257359996,3.557345583135702,3.054432257326674,2.7614436547939603,2.7614436548003383,3.332161213620566e-11
1.1666666666666665,50.5,0.2,0,0,2.971631424971234,2.8341080352308885,2.7348557134666747,2.473422198260568,2.4189008101946063,2.6594714057405797
1.1666666666666665,50.5,0.2,0,3.141592653589793,2.943929729393036,2.8985769542265567,2.8698883870047505,1.8212011453126522,2.7358016164545775,2.6818867109436395
1.1666666666666665,50.5,0.2,3.141592653589793,0,2.869835030261067,2.8982935846114666,2.943957357529731,2.7358660783070348,1.8210779027265331,2.681910832279017
1.1666666666666665,50.5,0.2,3.141592653589793,3.141592653589793,2.345396688148109,3.4954388081299235,2.345396688148109,2.7450742186165065,2.7450742186165065,0.0
1.1666666666666665,75.25,0.2,0,0,2.9922902345340807,2.992290239431733,2.9922902340219215,4.8976517064147626e-09,5.409810910350643e-09,5.121592039358802e-10
1.1666666666666665,75.25,0.2,0,3.141592653589793,3.294031528741711,3.8438891588216295,2.949350069615389,0.5498576300799186,2.8597178635294442,2.7066777454670174
1.1666666666666665,75.25,0.2,3.141592653589793,0,2.949265153231829,3.844140552410239,3.2939597798749345,2.8598354062333797,0.5501807725353046,2.7066918140080602
1.1666666666666665,75.25,0.2,3.141592653589793,3.141592653589793,2.398490912694738,3.5504603025068278,2.398490912692157,2.7384034316930785,2.7384034316942953,2.5806912162806838e-12
1.1666666666666665,100.0,0.2,0,0,2.551802923788388,2.551802919414628,2.551802912965651,4.373760020826012e-09,6.448976819228847e-09,1.0822736840054859e-08
1.1666666666666665,100.0,0.2,0,3.141592653589793,2.7586991452557137,2.4537863482572377,3.4670746927645135,0.8519547178481865,2.664050774637287,2.7973091053984347
1.1666666666666665,100.0,0.2,3.141592653589793,0,3.467124756331473,2.453508277190353,2.7588423402075657,2.6642205634177065,0.8516726834002746,2.7972997226984804
1.1666666666666665,100.0,0.2,3.141592653589793,3.141592653589793,3.5222267950594506,2.283067571255951,3.5222267950594506,2.7841969818422236,2.7841969818422236,0.0
1.1666666666666665,1.0,0.45,0,0,2.9288800090125555,2.928880009010532,2.9288800090125555,2.0236257114447654e-12,2.0236257114447654e-12,0.0
1.1666666666666665,1.0,0.45,0,3.141592653589793,2.82667654211181,2.9241465473172723,2.8132979572036922,2.5072713087152416,2.412416745750813,2.8011488544857586
1.1666666666666665,1.0,0.45,3.141592653589793,0,2.8127101447642326,2.9236447145021627,2.826174944828555,2.412428130757082,2.5073023011191657,2.801198316672914
1.1666666666666665,1.0,0.45,3.141592653589793,3.141592653589793,2.954915467488086,3.2731424091763706,2.954915467488109,2.8317959706055165,2.8317959706055165,2.2737367544323207e-14
1.1666666666666665,25.75,0.45,0,0,2.8127101447642326,2.9236447145021627,2.826174944828555,2.412428130757082,2.5073023011191657,2.801198316672914
1.1666666666666665,25.75,0.45,0,3.141592653589793,2.804591592950305,2.8357279933030037,2.8318163226633133,2.3879785891325076,2.4342748638304053,2.692296365384472
1.1666666666666665,25.75,0.45,3.141592653589793,0,2.8319429757407177,2.8356839874366693,2.8046813539283106,2.434323530522324,2.387919262770681,2.6922719590638975
1.1666666666666665,25.75,0.45,3.141592653589793,3.141592653589793,2.4653434398204093,3.4762805529526304,2.4653434398204093,2.693333598385633,2.693333598385633,0.0
1.1666666666666665,50.5,0.45,0,0,2.8319429757407177,2.8356839874366693,2.8046813539283106,2.434323530522324,2.387919262770681,2.6922719590638975
1.1666666666666665,50.5,0.45,0,3.141592653589793,2.9485841081687645,2.9802736803063263,2.777171216853464,1.850503796915659,2.7107610964390205,2.702448332696032
1.1666666666666665,50.5,0.45,3.141592653589793,0,2.777298677232404,2.9800229012469037,2.948931181031579,2.710823629636965,1.8501989738127733,2.7024642148817533
1.1666666666666665,50.5,0.45,3.141592653589793,3.141592653589793,2.3709713155176515,3.3977022286063594,2.3709713155176515,2.6867749761265296,2.6867749761265296,0.0
1.1666666666666665,75.25,0.45,0,0,2.992355716602193,2.992355716602193,2.992355716602193,0.0,0.0,0.0
1.1666666666666665,75.25,0.45,0,3.141592653589793,3.2367566971703257,3.972686547256184,2.8846194042827165,0.7359298500858585,2.9201001447171975,2.7097376457597093
1.1666666666666665,75.25,0.45,3.141592653589793,0,2.8846596898209214,3.9728977787254065,3.236602128757842,2.9201644089708125,0.7362956499675647,2.7097044042554344
1.1666666666666665,75.25,0.45,3.141592653589793,3.141592653589793,2.4235581993758935,3.4526843110288397,2.4235581993758935,2.6811607883513866,2.6811607883513866,0.0
1.1666666666666665,100.0,0.45,0,0,2.5519716786440894,2.5519716786440894,2.5519716786440894,0.0,0.0,0.0
1.1666666666666665,100.0,0.45,0,3.141592653589793,2.6961035813584493,2.5577342385833317,3.4203457947722065,0.9689236041225875,2.5891217329604452,2.7999034606242703
1.1666666666666665,100.0,0.45,3.141592653589793,0,3.4203982986555594,2.5576314193747907,2.6961661375834813,2.589200345445858,0.9688207854574806,2.7999019053651493
1.1666666666666665,100.0,0.45,3.141592653589793,3.141592653589793,3.547651874697383,2.8041304012973973,3.5476518747021237,2.814090737719627,2.814090737721071,4.740741132991389e-12
1.1666666666666665,1.0,0.7,0,0,2.928921053614129,2.928921053614004,2.928921053613447,1.2505552149377764e-13,5.570655048359186e-13,6.821210263296962e-13
1.1666666666666665,1.0,0.7,0,3.141592653589793,3.3779980295797634,2.842693070147829,3.13401194788079,2.7154947264406446,2.0356525323203227,2.825782576147186
1.1666666666666665,1.0,0.7,3.141592653589793,0,3.134065774775015,2.842673591178829,3.378075601026334,2.035676960526966,2.715490460004773,2.8257877831332068
1.1666666666666665,1.0,0.7,3.141592653589793,3.141592653589793,2.8737116089805803,2.916280871868607,2.8737116089805803,2.778518834287401,2.778518834287401,0.0
1.1666666666666665,25.75,0.7,0,0,3.134065774775015,2.842673591178829,3.378075601026334,2.035676960526966,2.715490460004773,2.8257877831332068
1.1666666666666665,25.75,0.7,0,3.141592653589793,2.8094627353201647,2.8080077682813958,3.2370584451414977,2.3813665451302377,2.1236804409968313,2.792538342110003
1.1666666666666665,25.75,0.7,3.141592653589793,0,3.2369878053535905,2.8079247626492068,2.8093997470232352,2.123682855441443,2.38137172649054,2.792533878865117
1.1666666666666665,25.75,0.7,3.141592653589793,3.141592653589793,2.888777548425388,3.165024925374464,2.888777548425388,2.5018524406468523,2.5018524406468523,0.0
1.1666666666666665,50.5,0.7,0,0,3.2369878053535905,2.8079247626492068,2.8093997470232352,2.123682855441443,2.38137172649054,2.792533878865117
1.1666666666666665,50.5,0.7,0,3.141592653589793,2.9647515081665086,3.0238446952908284,3.2422118918201335,1.8590917272694398,2.510576969094797,2.7858622401270843
1.1666666666666665,50.5,0.7,3.141592653589793,0,3.242101411127666,3.0239398532502184,2.9647166639931095,2.510497372533377,1.859147365622907,2.785836631249617
1.1666666666666665,50.5,0.7,3.141592653589793,3.141592653589793,2.316967368522721,2.696768485192373,2.316967368522721,2.495239633684984,2.495239633684984,0.0
1.1666666666666665,75.25,0.7,0,0,2.9922357116755927,2.9922357116755927,2.9922357116755927,0.0,0.0,0.0
1.1666666666666665,75.25,0.7,0,3.141592653589793,3.2183987056663357,3.441035024923166,3.3955714516329087,1.242162112853625,2.7391392590774872,2.755575885513212
1.1666666666666665,75.25,0.7,3.141592653589793,0,3.395857598695752,3.440934777509323,3.218650122651435,2.739210424715961,1.2418957985013344,2.7555947141831316
1.1666666666666665,75.25,0.7,3.141592653589793,3.141592653589793,2.441672150515976,2.9220973572475044,2.441672150515976,2.495979537512384,2.495979537512384,0.0
1.1666666666666665,100.0,0.7,0,0,2.5518285710525914,2.5518285710525914,2.5518285710525914,0.0,0.0,0.0
1.1666666666666665,100.0,0.7,0,3.141592653589793,2.666166938082285,2.6471473690802485,3.3362180588767707,1.0532941415095387,2.507065952795842,2.78531747588913
1.1666666666666665,100.0,0.7,3.141592653589793,0,3.336167862711225,2.6471823143240316,2.666281355255132,2.5070338196520945,1.0532361610120369,2.7852795773608903
1.1666666666666665,100.0,0.7,3.141592653589793,3.141592653589793,3.5943801957573536,3.559156511986668,3.5943801957526356,2.685823702390441,2.685823702390839,4.718003765447065e-12
1.1666666666666665,1.0,0.95,0,0,2.929068311264353,2.929068311264353,2.929068311264353,0.0,0.0,0.0
1.1666666666666665,1.0,0.95,0,3.141592653589793,3.4632088097594775,2.873233327224834,2.976098695432893,2.7110507309161873,1.9315531416373957,2.865078352777938
1.1666666666666665,1.0,0.95,3.141592653589793,0,2.9761050402925435,2.8731108769301543,3.463192300631262,1.931610027778963,2.7110310771098143,2.865063157352462
